Priority,Score,Store Location,Category,Product,Weather,Current Inventory,Predicted Demand,Supply Gap,Lead Time (Days),AI Recommendation,Financial Impact ($)
CRITICAL,80,"Los Angeles, CA",Electronics,Washing Machine,Rainy,322,294.36539703529576,-27.634602964704243,5,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Smartphone,Stormy,387,300.5145325893885,-86.48546741061148,10,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Fridge,Rainy,361,336.57157075466,-24.42842924534,9,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Camera,Stormy,473,256.1031495070945,-216.89685049290551,4,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Tablet,Stormy,463,290.6096702702749,-172.39032972972512,4,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,Washing Machine,Rainy,379,297.39048903132147,-81.60951096867853,8,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Washing Machine,Stormy,424,295.2706059560398,-128.7293940439602,3,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Washing Machine,Stormy,450,330.4690033385627,-119.53099666143731,8,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Smartphone,Stormy,337,336.1872784606348,-0.8127215393652136,3,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Washing Machine,Stormy,351,284.28702067637437,-66.71297932362563,6,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Smartphone,Rainy,438,261.0601481356313,-176.93985186436868,8,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Washing Machine,Stormy,433,294.4760031864309,-138.5239968135691,7,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Fridge,Rainy,373,295.19153454334753,-77.80846545665247,10,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,TV,Rainy,429,285.2053448575055,-143.7946551424945,4,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Fridge,Rainy,443,255.54375253013805,-187.45624746986195,6,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Tablet,Rainy,314,293.0092692406737,-20.99073075932631,7,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,TV,Stormy,420,310.25195877251144,-109.74804122748856,6,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Headphones,Stormy,447,274.9500200731945,-172.04997992680552,4,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Laptop,Rainy,275,255.9667809993176,-19.033219000682408,1,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,TV,Rainy,450,302.973425582249,-147.02657441775102,2,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Fridge,Stormy,409,264.17749324687105,-144.82250675312895,1,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Laptop,Stormy,326,309.62977777422515,-16.370222225774853,9,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Laptop,Rainy,430,244.20581456758427,-185.79418543241573,2,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Camera,Stormy,452,314.2049623898373,-137.7950376101627,1,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Washing Machine,Stormy,469,298.27170270841964,-170.72829729158036,9,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Smartphone,Rainy,465,269.309752579534,-195.690247420466,2,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Camera,Stormy,498,278.0620446325814,-219.93795536741862,7,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Camera,Rainy,500,316.174269357286,-183.825730642714,10,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Smartphone,Rainy,381,292.6384719247246,-88.36152807527537,5,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,TV,Rainy,500,271.5743988016439,-228.4256011983561,9,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Smartphone,Rainy,311,273.85770425817395,-37.14229574182605,6,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Camera,Stormy,378,313.621246474129,-64.37875352587099,6,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Washing Machine,Rainy,477,352.4965656570001,-124.50343434299992,1,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Tablet,Rainy,444,236.6292748317833,-207.3707251682167,2,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Camera,Rainy,497,305.29871737239273,-191.70128262760727,10,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Headphones,Stormy,467,333.1677345506976,-133.83226544930238,3,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Smartphone,Rainy,293,286.7121846294736,-6.287815370526403,9,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Fridge,Stormy,385,361.9892808542749,-23.01071914572509,8,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Camera,Stormy,472,315.62525873750053,-156.37474126249947,7,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Fridge,Stormy,461,313.30654267532077,-147.69345732467923,6,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,TV,Rainy,379,290.7192657275468,-88.28073427245317,7,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Headphones,Stormy,477,292.7910715752183,-184.20892842478167,2,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Smartphone,Stormy,367,304.01586693859474,-62.98413306140526,6,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Washing Machine,Rainy,365,278.4021703862162,-86.5978296137838,10,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Headphones,Stormy,395,367.8520114382945,-27.147988561705517,2,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Tablet,Stormy,436,333.5402004989114,-102.45979950108858,4,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,TV,Stormy,326,298.6787177948581,-27.321282205141927,7,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Washing Machine,Rainy,495,306.47674758866407,-188.52325241133593,9,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Fridge,Rainy,361,284.07926592579173,-76.92073407420827,8,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Tablet,Stormy,371,272.4162564357099,-98.5837435642901,1,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Fridge,Rainy,493,311.40054940351916,-181.59945059648084,4,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Fridge,Rainy,447,271.1434056034843,-175.85659439651567,6,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Camera,Rainy,410,270.185841039345,-139.814158960655,7,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Tablet,Stormy,439,317.23144791641323,-121.76855208358677,3,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Tablet,Rainy,374,345.8718191902341,-28.128180809765922,10,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Headphones,Stormy,331,268.5951941603851,-62.40480583961488,1,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Washing Machine,Rainy,434,338.180607690734,-95.819392309266,8,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,TV,Stormy,355,260.35573976421705,-94.64426023578295,8,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Laptop,Rainy,391,348.2675831029785,-42.732416897021494,7,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Washing Machine,Rainy,405,317.7021417743137,-87.2978582256863,5,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,TV,Stormy,417,301.42431539016275,-115.57568460983725,5,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Headphones,Stormy,425,341.7001529360534,-83.29984706394657,10,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Fridge,Stormy,437,286.9378210973553,-150.0621789026447,7,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,TV,Rainy,492,291.78079627066626,-200.21920372933374,4,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Smartphone,Rainy,357,274.63327463651234,-82.36672536348766,10,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Camera,Stormy,447,314.1987466294439,-132.80125337055608,8,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Headphones,Stormy,351,304.7581915260778,-46.24180847392222,1,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Smartphone,Stormy,476,297.68141320334104,-178.31858679665896,4,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Camera,Stormy,477,298.51771149913054,-178.48228850086946,4,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Camera,Stormy,469,322.3315047183942,-146.66849528160577,1,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Laptop,Stormy,428,281.04221370420436,-146.95778629579564,2,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Headphones,Rainy,495,269.78090991342725,-225.21909008657275,2,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Washing Machine,Rainy,494,304.28071170715856,-189.71928829284144,2,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Smartphone,Rainy,405,331.20099129948875,-73.79900870051125,8,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Laptop,Stormy,391,256.9054615216154,-134.0945384783846,9,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,TV,Stormy,384,305.4595626779079,-78.54043732209209,5,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Smartphone,Stormy,355,321.2362130351183,-33.76378696488172,2,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Smartphone,Stormy,470,328.6666333886604,-141.3333666113396,4,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Smartphone,Stormy,428,266.14208322478555,-161.85791677521445,5,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Laptop,Stormy,303,279.05997854140907,-23.940021458590934,4,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,TV,Stormy,483,341.7706302990889,-141.2293697009111,3,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Smartphone,Stormy,323,293.61661984800054,-29.38338015199946,2,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,Washing Machine,Rainy,495,263.06509289621425,-231.93490710378575,8,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Fridge,Stormy,320,297.3370379851424,-22.662962014857612,4,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,TV,Rainy,464,311.9057226171104,-152.09427738288957,1,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Washing Machine,Stormy,325,241.39887344123014,-83.60112655876986,9,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Washing Machine,Stormy,345,341.57497694177096,-3.425023058229044,10,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Fridge,Stormy,338,293.3067551889484,-44.69324481105161,5,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,TV,Rainy,487,349.5867113120408,-137.4132886879592,6,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Fridge,Rainy,451,300.17384215011543,-150.82615784988457,3,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Headphones,Rainy,436,337.2910599374758,-98.70894006252422,6,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Camera,Rainy,481,337.51676074407106,-143.48323925592894,1,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,TV,Stormy,452,321.93376139474924,-130.06623860525076,4,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Smartphone,Rainy,480,316.68629312193116,-163.31370687806884,8,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Smartphone,Rainy,466,291.2473562052096,-174.7526437947904,6,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Laptop,Rainy,294,282.5014064516443,-11.4985935483557,10,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Tablet,Stormy,498,244.44543715193618,-253.55456284806382,8,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Camera,Rainy,478,314.29186512359576,-163.70813487640424,8,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,TV,Rainy,349,288.99877749380283,-60.001222506197166,4,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Fridge,Rainy,383,330.3288622833305,-52.67113771666948,4,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Tablet,Stormy,436,283.61884380402887,-152.38115619597113,6,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Washing Machine,Rainy,373,287.4185193681662,-85.58148063183381,10,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Camera,Rainy,263,230.06590887816176,-32.934091121838236,10,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Fridge,Stormy,447,294.9724718722122,-152.02752812778778,5,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Tablet,Stormy,473,299.3315808614691,-173.6684191385309,5,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Smartphone,Rainy,340,319.50946633777636,-20.49053366222364,7,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,TV,Rainy,281,274.82399154122766,-6.176008458772344,8,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Laptop,Rainy,364,281.06150394129384,-82.93849605870616,7,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Camera,Rainy,352,262.5019305003013,-89.49806949969872,3,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Camera,Stormy,273,272.1838465260526,-0.816153473947395,8,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Tablet,Rainy,388,268.96404720393843,-119.03595279606157,4,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Washing Machine,Rainy,328,304.92747952950634,-23.072520470493657,2,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Tablet,Rainy,489,305.6907707367292,-183.30922926327082,2,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,Laptop,Stormy,403,285.9251686961125,-117.07483130388749,1,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Camera,Stormy,487,269.8397394324483,-217.1602605675517,4,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Headphones,Stormy,297,258.24935957707015,-38.75064042292985,1,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Smartphone,Stormy,290,259.5963919442202,-30.403608055779785,10,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Smartphone,Stormy,283,264.0982118302435,-18.901788169756514,1,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Washing Machine,Stormy,276,275.3021305665792,-0.6978694334208058,1,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Camera,Rainy,368,295.2252516866158,-72.77474831338418,2,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Electronics,Headphones,Rainy,431,266.36271631197616,-164.63728368802384,6,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Washing Machine,Rainy,433,318.99475685927615,-114.00524314072385,7,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Camera,Stormy,335,333.2820974145685,-1.7179025854314887,9,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,TV,Rainy,498,323.2112503580867,-174.78874964191328,9,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,TV,Rainy,377,302.5625112321984,-74.4374887678016,10,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Camera,Stormy,385,310.8545303321848,-74.14546966781518,9,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Electronics,Headphones,Stormy,349,297.57747724769723,-51.42252275230277,5,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Camera,Rainy,417,318.96431491801616,-98.03568508198384,1,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Headphones,Rainy,457,268.0178206837392,-188.98217931626078,10,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Washing Machine,Stormy,327,323.369596580684,-3.6304034193159964,4,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Washing Machine,Rainy,367,309.5867719178992,-57.41322808210077,3,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,TV,Rainy,481,334.08213851246774,-146.91786148753226,7,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,Washing Machine,Rainy,421,307.5699691137172,-113.4300308862828,5,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Laptop,Rainy,356,333.8951225707344,-22.104877429265628,5,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Fridge,Rainy,475,276.3618860567422,-198.6381139432578,9,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,TV,Stormy,306,298.51284177726427,-7.487158222735729,10,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Headphones,Stormy,347,333.3512064910693,-13.64879350893068,8,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Appliances,Fridge,Rainy,341,299.25505818477376,-41.74494181522624,4,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Tablet,Stormy,480,290.761852167769,-189.238147832231,5,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Camera,Rainy,445,349.0146912631201,-95.98530873687992,8,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Fridge,Stormy,340,339.4050328246787,-0.5949671753213011,7,Weather-Priority Restock,0.0
CRITICAL,80,"Los Angeles, CA",Electronics,Tablet,Rainy,324,276.046955410275,-47.95304458972498,5,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,Tablet,Stormy,328,303.9836098998253,-24.016390100174704,9,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Headphones,Stormy,441,293.6629827738042,-147.33701722619583,7,Weather-Priority Restock,0.0
CRITICAL,80,"New York, NY",Appliances,Headphones,Stormy,304,295.94509998388367,-8.054900016116335,4,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Tablet,Stormy,362,312.4087080378171,-49.59129196218288,4,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Washing Machine,Rainy,366,304.71801515924255,-61.281984840757445,6,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Electronics,Smartphone,Rainy,435,301.14343192096004,-133.85656807903996,8,Weather-Priority Restock,0.0
CRITICAL,80,"Dallas, TX",Appliances,Smartphone,Rainy,271,234.22958299753552,-36.770417002464484,10,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Camera,Rainy,469,277.51289750711817,-191.48710249288183,8,Weather-Priority Restock,0.0
CRITICAL,80,"Chicago, IL",Appliances,Tablet,Stormy,425,264.31750065022914,-160.68249934977086,1,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,TV,Stormy,325,298.5488374201603,-26.451162579839718,6,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Washing Machine,Stormy,499,262.5746974528489,-236.4253025471511,6,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Appliances,Smartphone,Rainy,403,268.1429006454111,-134.8570993545889,7,Weather-Priority Restock,0.0
CRITICAL,80,"Miami, FL",Electronics,Headphones,Rainy,317,297.69929107028247,-19.30070892971753,6,Weather-Priority Restock,0.0
