transaction_id,transaction_date,store_location,category,product_name,actual_demand,forecasted_demand,demand_gap,inventory_level,reorder_point,weather_conditions,is_demand_shock,stockout_indicator,revenue_at_risk
774,2024-04-25 20:23:00,"Los Angeles, CA",Electronics,Fridge,433,341,92,341,61,Sunny,False,True,96743.51999999999
2674,2024-02-11 23:31:00,"Dallas, TX",Electronics,Tablet,362,469,-107,233,99,Sunny,False,True,96497.15999999999
282,2024-03-23 22:16:00,"Chicago, IL",Electronics,Fridge,328,225,103,189,127,Rainy,False,True,96349.23999999999
2974,2024-05-16 17:31:00,"Miami, FL",Appliances,TV,260,111,149,201,125,Sunny,False,True,96241.98
926,2024-03-26 09:17:00,"New York, NY",Appliances,Camera,327,500,-173,121,150,Stormy,False,True,96125.78
3742,2024-08-25 14:17:00,"Los Angeles, CA",Appliances,Tablet,318,237,81,115,98,Cloudy,False,True,95765.25
4481,2024-04-13 02:17:00,"Miami, FL",Electronics,Fridge,478,342,136,365,85,Stormy,False,True,94933.56
3017,2024-05-21 21:39:00,"Chicago, IL",Appliances,Camera,504,455,49,354,121,Rainy,False,True,94720.5
695,2024-07-16 10:58:00,"Chicago, IL",Electronics,Smartphone,486,371,115,338,133,Cloudy,False,True,94717.04000000001
3766,2024-04-14 01:51:00,"Chicago, IL",Electronics,Laptop,247,186,61,54,77,Stormy,False,True,94678.08
1055,2024-04-14 02:30:00,"Miami, FL",Appliances,Laptop,293,118,175,235,76,Cloudy,False,True,94538.26
46,2024-04-26 20:53:00,"New York, NY",Appliances,Fridge,348,248,100,24,50,Cloudy,False,True,93947.04
395,2024-06-15 16:05:00,"Miami, FL",Appliances,Fridge,336,273,63,257,52,Stormy,False,True,93897.03
4464,2024-04-17 23:29:00,"Dallas, TX",Appliances,Laptop,370,363,7,284,134,Stormy,False,True,93848.36
368,2024-07-11 07:30:00,"Chicago, IL",Electronics,Camera,298,390,-92,113,63,Rainy,False,True,93441.65
1520,2024-07-07 01:06:00,"New York, NY",Appliances,Laptop,414,263,151,176,56,Rainy,False,True,93250.78
2232,2024-07-18 12:08:00,"Miami, FL",Electronics,Smartphone,335,499,-164,65,60,Cloudy,False,True,93206.7
748,2024-09-08 01:27:00,"Miami, FL",Appliances,Smartphone,318,346,-28,143,65,Rainy,False,True,93189.25
1317,2024-07-07 02:56:00,"Chicago, IL",Appliances,Smartphone,426,284,142,281,140,Sunny,False,True,93052.3
1350,2024-03-17 05:44:00,"Miami, FL",Appliances,Tablet,444,456,-12,385,94,Cloudy,False,True,92971.61
1889,2024-08-15 16:48:00,"Miami, FL",Electronics,Headphones,233,290,-57,130,107,Cloudy,False,True,92938.96
2162,2024-02-20 16:12:00,"Miami, FL",Electronics,Tablet,410,337,73,126,121,Stormy,False,True,92592.51999999999
1469,2024-06-04 06:07:00,"New York, NY",Appliances,Laptop,369,358,11,182,139,Cloudy,False,True,92553.78
4913,2024-02-20 20:05:00,"Dallas, TX",Appliances,Fridge,383,413,-30,240,139,Sunny,False,True,92345.11
3678,2024-03-04 04:00:00,"Los Angeles, CA",Electronics,Fridge,435,418,17,293,122,Rainy,False,True,92292.90000000001
1823,2024-03-06 01:39:00,"New York, NY",Electronics,Tablet,481,390,91,87,71,Cloudy,False,True,92109.32
4080,2024-02-22 12:23:00,"Miami, FL",Appliances,Tablet,406,210,196,345,133,Cloudy,False,True,92050.22
3430,2024-08-08 21:27:00,"Dallas, TX",Electronics,Tablet,218,109,109,61,51,Stormy,False,True,91725.68000000001
4015,2024-07-24 14:24:00,"New York, NY",Electronics,Camera,239,367,-128,135,120,Cloudy,False,True,91505.44
4401,2024-03-10 14:30:00,"Miami, FL",Electronics,Camera,450,231,219,65,148,Sunny,False,True,91333.55
1091,2024-01-13 08:36:00,"Los Angeles, CA",Appliances,Smartphone,495,368,127,305,147,Sunny,False,True,90704.09999999999
2536,2024-05-08 04:09:00,"Dallas, TX",Appliances,Tablet,174,481,-307,26,122,Rainy,False,True,90598.2
4315,2024-08-08 03:13:00,"Los Angeles, CA",Appliances,TV,114,496,-382,46,125,Cloudy,False,True,90550.15999999999
1983,2024-04-01 10:09:00,"New York, NY",Electronics,Fridge,132,395,-263,54,134,Stormy,False,True,90332.57999999999
1577,2024-06-10 16:42:00,"Chicago, IL",Electronics,Laptop,214,104,110,105,73,Rainy,False,True,90272.71
4103,2024-07-23 04:39:00,"New York, NY",Electronics,Headphones,207,143,64,105,75,Rainy,False,True,90048.66
2964,2024-08-20 17:22:00,"Chicago, IL",Electronics,Smartphone,147,119,28,55,51,Stormy,False,True,89386.28
1027,2024-03-31 05:52:00,"Dallas, TX",Electronics,Camera,490,408,82,295,97,Rainy,False,True,89251.5
1202,2024-08-17 10:24:00,"New York, NY",Appliances,Camera,156,310,-154,16,58,Rainy,False,True,89056.8
3908,2024-05-17 02:47:00,"Dallas, TX",Electronics,Camera,242,330,-88,171,116,Cloudy,False,True,88816.03
2939,2024-08-09 17:21:00,"Dallas, TX",Appliances,Tablet,502,427,75,139,57,Sunny,False,True,88738.98
3935,2024-02-26 15:17:00,"Chicago, IL",Electronics,Washing Machine,451,206,245,298,90,Cloudy,False,True,88499.79
1234,2024-05-06 01:31:00,"Miami, FL",Appliances,TV,421,340,81,363,91,Sunny,False,True,88216.84
224,2024-01-10 13:48:00,"New York, NY",Appliances,Smartphone,141,247,-106,82,144,Sunny,False,True,88097.62000000001
3114,2024-04-09 18:32:00,"Los Angeles, CA",Appliances,Headphones,490,392,98,357,65,Sunny,False,True,87926.3
3454,2024-02-11 09:03:00,"Chicago, IL",Appliances,Fridge,448,116,332,291,149,Cloudy,False,True,87712.76
822,2024-02-07 05:47:00,"Dallas, TX",Electronics,Fridge,417,284,133,145,66,Sunny,False,True,87616.64
3110,2024-01-22 05:53:00,"Miami, FL",Appliances,Washing Machine,487,428,59,298,137,Sunny,False,True,87310.44
4366,2024-03-04 01:10:00,"New York, NY",Appliances,Tablet,280,350,-70,18,91,Cloudy,False,True,86960.42000000001
1307,2024-04-28 05:44:00,"Miami, FL",Appliances,Tablet,474,254,220,425,65,Stormy,False,True,86893.17
31,2024-07-31 10:27:00,"Chicago, IL",Electronics,Smartphone,156,386,-230,27,131,Rainy,False,True,86774.43
3530,2024-08-21 18:48:00,"Miami, FL",Electronics,Tablet,407,339,68,265,106,Sunny,False,True,86715.14
3163,2024-06-28 11:10:00,"New York, NY",Electronics,TV,228,227,1,171,120,Cloudy,False,True,86691.87000000001
528,2024-03-12 06:32:00,"Miami, FL",Electronics,Headphones,467,295,172,217,106,Stormy,False,True,86357.5
3082,2024-03-14 06:02:00,"Los Angeles, CA",Appliances,Smartphone,403,106,297,340,134,Rainy,False,True,86337.09000000001
4164,2024-08-21 21:30:00,"Chicago, IL",Appliances,Fridge,201,468,-267,148,74,Stormy,False,True,86254.32
4824,2024-08-12 01:35:00,"Miami, FL",Electronics,Fridge,417,290,127,165,95,Sunny,False,True,86239.44
1459,2024-08-06 09:06:00,"Los Angeles, CA",Electronics,TV,334,160,174,132,135,Sunny,False,True,85967.16
4204,2024-08-09 11:25:00,"Los Angeles, CA",Electronics,Camera,422,492,-70,242,117,Stormy,False,True,85930.2
621,2024-02-07 22:41:00,"Los Angeles, CA",Appliances,Washing Machine,348,401,-53,266,134,Cloudy,False,True,85869.58
193,2024-08-25 23:31:00,"Los Angeles, CA",Electronics,Fridge,187,350,-163,127,53,Stormy,False,True,85671.0
1364,2024-05-22 14:38:00,"New York, NY",Appliances,Tablet,490,356,134,282,58,Cloudy,False,True,85656.48
3726,2024-03-06 01:47:00,"Chicago, IL",Electronics,Headphones,487,250,237,317,114,Stormy,False,True,85630.7
2856,2024-01-19 11:23:00,"Miami, FL",Appliances,Camera,248,132,116,102,53,Cloudy,False,True,85354.52
15,2024-07-11 11:58:00,"Los Angeles, CA",Appliances,TV,244,221,23,31,104,Stormy,False,True,85097.76
2576,2024-01-04 05:28:00,"Los Angeles, CA",Appliances,Camera,432,452,-20,368,58,Sunny,False,True,84933.12
2627,2024-08-09 08:54:00,"Los Angeles, CA",Appliances,Laptop,232,379,-147,60,69,Sunny,False,True,84828.68
3535,2024-08-18 01:37:00,"Chicago, IL",Electronics,Headphones,479,433,46,417,76,Cloudy,False,True,84244.98
4514,2024-06-11 17:31:00,"Dallas, TX",Electronics,Fridge,410,234,176,340,107,Cloudy,False,True,84212.09999999999
3022,2024-06-28 11:22:00,"Los Angeles, CA",Electronics,Smartphone,454,331,123,142,120,Stormy,False,True,84162.0
915,2024-03-28 16:53:00,"Chicago, IL",Electronics,Smartphone,271,475,-204,163,58,Sunny,False,True,84120.12
4257,2024-07-22 22:06:00,"Chicago, IL",Electronics,Tablet,349,342,7,225,147,Stormy,False,True,83582.2
1442,2024-05-10 18:28:00,"New York, NY",Electronics,Camera,165,265,-100,89,80,Stormy,False,True,83279.28
1358,2024-06-09 05:31:00,"Dallas, TX",Electronics,TV,457,278,179,62,85,Stormy,False,True,83218.6
1797,2024-03-16 10:42:00,"Chicago, IL",Appliances,Fridge,507,129,378,435,121,Cloudy,False,True,82869.84
3963,2024-01-04 20:36:00,"Miami, FL",Appliances,Washing Machine,308,388,-80,22,135,Stormy,False,True,82393.73999999999
3363,2024-08-21 08:21:00,"Chicago, IL",Electronics,Tablet,497,141,356,220,86,Stormy,False,True,82349.33
4409,2024-06-19 09:51:00,"Chicago, IL",Electronics,Laptop,495,401,94,215,131,Stormy,False,True,81970.0
633,2024-08-03 21:33:00,"Los Angeles, CA",Electronics,Headphones,95,102,-7,18,70,Stormy,False,True,81712.40000000001
2729,2024-05-21 06:37:00,"New York, NY",Appliances,Washing Machine,486,284,202,393,109,Cloudy,False,True,81599.12999999999
1487,2024-08-22 08:25:00,"Chicago, IL",Electronics,Tablet,255,411,-156,165,123,Sunny,False,True,81137.7
245,2024-07-06 12:16:00,"Los Angeles, CA",Electronics,Headphones,475,326,149,425,98,Stormy,False,True,81044.0
2692,2024-05-26 01:29:00,"Miami, FL",Electronics,Headphones,381,219,162,318,107,Stormy,False,True,80781.75
4348,2024-07-04 09:27:00,"Los Angeles, CA",Electronics,Camera,421,278,143,162,109,Cloudy,False,True,80370.29
4588,2024-05-08 17:49:00,"Dallas, TX",Electronics,Tablet,340,143,197,222,139,Sunny,False,True,80369.8
1207,2024-08-07 09:23:00,"Miami, FL",Electronics,Laptop,495,457,38,107,64,Cloudy,False,True,79869.8
1866,2024-08-18 13:16:00,"Dallas, TX",Electronics,Smartphone,198,336,-138,106,111,Sunny,False,True,79733.64
2830,2024-01-28 13:55:00,"New York, NY",Electronics,TV,153,256,-103,99,115,Cloudy,False,True,79690.5
2125,2024-02-17 21:21:00,"Los Angeles, CA",Electronics,TV,474,383,91,432,52,Rainy,False,True,79363.62
3074,2024-08-03 10:29:00,"Miami, FL",Appliances,Smartphone,415,365,50,56,135,Cloudy,False,True,79206.17
4476,2024-01-06 20:34:00,"Chicago, IL",Electronics,Laptop,439,377,62,393,122,Rainy,False,True,79197.28
1531,2024-07-31 04:00:00,"New York, NY",Appliances,Fridge,246,209,37,188,131,Stormy,False,True,79094.02
3418,2024-06-25 14:25:00,"Dallas, TX",Electronics,Washing Machine,304,249,55,132,115,Stormy,False,True,78875.76
715,2024-08-30 23:21:00,"Dallas, TX",Electronics,Fridge,289,417,-128,238,126,Sunny,False,True,77971.34999999999
3509,2024-02-16 18:19:00,"Los Angeles, CA",Appliances,Headphones,228,192,36,185,78,Cloudy,False,True,77573.72
3095,2024-04-10 07:45:00,"Miami, FL",Electronics,Headphones,450,271,179,204,96,Cloudy,False,True,76973.4
2235,2024-09-01 00:15:00,"Chicago, IL",Electronics,Smartphone,268,185,83,23,79,Stormy,False,True,76530.65
3983,2024-05-04 06:28:00,"Dallas, TX",Electronics,Headphones,282,207,75,93,128,Cloudy,False,True,76499.64
2001,2024-02-12 17:21:00,"Los Angeles, CA",Electronics,Smartphone,321,424,-103,279,129,Rainy,False,True,75779.76
4125,2024-09-08 02:42:00,"Dallas, TX",Electronics,TV,486,314,172,444,101,Sunny,False,True,75582.78
2543,2024-06-13 16:44:00,"Miami, FL",Appliances,Tablet,184,420,-236,56,104,Rainy,False,True,75560.96
1928,2024-09-05 18:55:00,"Dallas, TX",Electronics,Headphones,363,275,88,232,82,Stormy,False,True,75452.07
3581,2024-07-01 09:45:00,"Dallas, TX",Electronics,Fridge,426,209,217,89,63,Stormy,False,True,75191.44
3565,2024-06-27 13:23:00,"Chicago, IL",Electronics,Fridge,392,412,-20,306,144,Sunny,False,True,75146.8
1891,2024-04-27 09:27:00,"Miami, FL",Appliances,TV,430,483,-53,333,52,Cloudy,False,True,75071.20999999999
4820,2024-04-11 06:54:00,"Miami, FL",Electronics,Camera,497,212,285,398,123,Sunny,False,True,74844.99
27,2024-04-15 01:23:00,"Dallas, TX",Appliances,TV,445,483,-38,334,150,Cloudy,False,True,74786.25
3845,2024-02-25 11:48:00,"Chicago, IL",Appliances,Headphones,209,283,-74,66,80,Sunny,False,True,74677.46
1456,2024-05-20 07:42:00,"Los Angeles, CA",Appliances,Fridge,338,337,1,212,111,Sunny,False,True,74535.29999999999
2315,2024-06-18 17:37:00,"Dallas, TX",Appliances,Headphones,473,144,329,142,94,Stormy,False,True,74259.84999999999
1513,2024-04-28 05:14:00,"Dallas, TX",Appliances,Fridge,375,223,152,243,84,Cloudy,False,True,74202.48
208,2024-05-16 14:05:00,"Miami, FL",Electronics,Laptop,403,227,176,341,150,Rainy,False,True,73971.58
1174,2024-07-24 17:51:00,"Dallas, TX",Electronics,Washing Machine,322,495,-173,230,113,Rainy,False,True,73956.04
2505,2024-04-15 17:05:00,"Los Angeles, CA",Electronics,Smartphone,245,352,-107,172,119,Cloudy,False,True,73886.22
1703,2024-07-12 19:46:00,"Los Angeles, CA",Electronics,Smartphone,436,150,286,385,80,Sunny,False,True,73710.81
2355,2024-07-04 07:19:00,"Dallas, TX",Appliances,TV,487,320,167,404,64,Cloudy,False,True,73597.76000000001
3474,2024-06-22 20:47:00,"Miami, FL",Appliances,Washing Machine,218,462,-244,165,87,Cloudy,False,True,73571.42
2903,2024-03-12 12:59:00,"Los Angeles, CA",Appliances,Tablet,353,434,-81,150,101,Rainy,False,True,73360.14
3125,2024-07-22 09:50:00,"Chicago, IL",Appliances,Fridge,347,323,24,305,138,Stormy,False,True,73085.46
1162,2024-05-29 17:09:00,"Chicago, IL",Electronics,Fridge,447,129,318,6,110,Rainy,False,True,72725.31
2808,2024-04-23 10:54:00,"Chicago, IL",Appliances,Tablet,412,241,171,358,106,Stormy,False,True,72668.88
348,2024-06-22 05:32:00,"Chicago, IL",Electronics,TV,486,193,293,39,54,Sunny,False,True,72463.17000000001
2138,2024-07-28 13:54:00,"New York, NY",Electronics,Tablet,162,252,-90,85,57,Cloudy,False,True,72420.81
4639,2024-04-20 06:00:00,"Dallas, TX",Appliances,Camera,173,114,59,87,62,Cloudy,False,True,71594.14
4152,2024-06-27 09:07:00,"Los Angeles, CA",Appliances,Camera,162,423,-261,77,89,Rainy,False,True,71587.85
1088,2024-08-15 20:31:00,"Los Angeles, CA",Appliances,Tablet,480,259,221,200,82,Rainy,False,True,71453.2
4316,2024-04-04 21:59:00,"New York, NY",Appliances,TV,391,243,148,104,59,Stormy,False,True,71348.2
2943,2024-06-24 07:09:00,"Miami, FL",Appliances,Camera,429,498,-69,171,126,Rainy,False,True,70323.06
954,2024-08-01 17:44:00,"Dallas, TX",Appliances,Tablet,297,490,-193,227,60,Rainy,False,True,69823.6
1254,2024-07-29 01:15:00,"Los Angeles, CA",Appliances,Washing Machine,352,140,212,295,53,Sunny,False,True,69595.29000000001
3602,2024-03-28 14:06:00,"Miami, FL",Appliances,Smartphone,459,169,290,420,75,Stormy,False,True,69366.57
1405,2024-04-30 16:56:00,"New York, NY",Appliances,Camera,346,450,-104,271,137,Cloudy,False,True,69307.5
1777,2024-08-22 18:16:00,"Los Angeles, CA",Appliances,TV,413,460,-47,218,56,Cloudy,False,True,68807.7
1040,2024-05-26 22:44:00,"Los Angeles, CA",Electronics,Headphones,152,461,-309,102,61,Cloudy,False,True,68729.5
2173,2024-06-21 12:09:00,"Dallas, TX",Electronics,Headphones,300,242,58,249,93,Cloudy,False,True,68407.31999999999
4693,2024-03-16 15:10:00,"Los Angeles, CA",Appliances,Camera,276,464,-188,120,119,Sunny,False,True,68331.12
919,2024-02-11 02:26:00,"Dallas, TX",Electronics,Headphones,505,230,275,414,79,Rainy,False,True,68006.12000000001
1589,2024-01-15 11:02:00,"Dallas, TX",Electronics,Camera,300,437,-137,142,94,Cloudy,False,True,67810.44
1176,2024-01-01 22:23:00,"Chicago, IL",Electronics,Fridge,413,327,86,265,136,Rainy,False,True,67430.28
756,2024-09-12 21:23:00,"New York, NY",Appliances,Laptop,359,179,180,312,132,Rainy,False,True,67331.73
2637,2024-02-10 11:52:00,"Los Angeles, CA",Electronics,Smartphone,389,306,83,260,62,Sunny,False,True,67246.40999999999
4060,2024-02-20 12:07:00,"New York, NY",Appliances,Headphones,168,480,-312,79,63,Sunny,False,True,67220.81
3142,2024-04-04 02:50:00,"Miami, FL",Electronics,Smartphone,222,104,118,44,97,Rainy,False,True,66757.12000000001
2893,2024-05-12 09:15:00,"Chicago, IL",Appliances,TV,131,317,-186,91,103,Cloudy,False,True,66748.0
3318,2024-04-22 15:41:00,"Chicago, IL",Appliances,Washing Machine,180,492,-312,24,57,Sunny,False,True,66363.96
1553,2024-05-17 18:42:00,"Miami, FL",Electronics,TV,212,408,-196,165,145,Sunny,False,True,66309.95
3518,2024-01-06 20:08:00,"Dallas, TX",Electronics,Washing Machine,103,283,-180,6,97,Sunny,False,True,66083.19
4042,2024-04-15 17:10:00,"Dallas, TX",Appliances,Fridge,323,323,0,178,104,Stormy,False,True,65867.7
441,2024-09-11 00:04:00,"Miami, FL",Electronics,Fridge,301,485,-184,212,145,Cloudy,False,True,65847.54000000001
106,2024-03-24 13:44:00,"Chicago, IL",Appliances,Laptop,353,321,32,71,148,Rainy,False,True,65748.3
2855,2024-01-14 23:53:00,"Los Angeles, CA",Appliances,Camera,470,152,318,61,103,Sunny,False,True,65497.259999999995
3054,2024-05-21 21:16:00,"Miami, FL",Appliances,Smartphone,147,264,-117,114,106,Cloudy,False,True,65216.909999999996
102,2024-02-12 10:44:00,"Dallas, TX",Electronics,Headphones,257,337,-80,56,78,Sunny,False,True,65194.350000000006
4705,2024-02-07 12:20:00,"Dallas, TX",Electronics,Smartphone,335,398,-63,297,107,Stormy,False,True,64980.0
707,2024-03-11 11:50:00,"Chicago, IL",Appliances,Tablet,96,231,-135,52,65,Rainy,False,True,64459.12
4719,2024-07-25 11:40:00,"Miami, FL",Appliances,Tablet,244,170,74,186,129,Sunny,False,True,64322.58
536,2024-03-20 10:23:00,"Miami, FL",Appliances,Fridge,122,157,-35,26,72,Sunny,False,True,64022.399999999994
2700,2024-08-16 08:23:00,"Chicago, IL",Appliances,TV,113,460,-347,48,59,Rainy,False,True,63663.600000000006
2629,2024-07-02 19:14:00,"Chicago, IL",Electronics,Washing Machine,469,487,-18,434,109,Rainy,False,True,63651.7
435,2024-01-18 22:58:00,"New York, NY",Electronics,Washing Machine,329,212,117,212,70,Stormy,False,True,63109.799999999996
89,2024-05-31 21:18:00,"Dallas, TX",Electronics,Washing Machine,297,320,-23,258,63,Sunny,False,True,63086.009999999995
2439,2024-02-03 07:06:00,"Los Angeles, CA",Appliances,Laptop,473,303,170,379,99,Sunny,False,True,62987.520000000004
891,2024-07-24 22:33:00,"Chicago, IL",Electronics,Washing Machine,444,229,215,288,135,Cloudy,False,True,62222.16
3895,2024-06-29 21:44:00,"Chicago, IL",Appliances,Fridge,508,388,120,399,54,Cloudy,False,True,62180.14000000001
933,2024-09-15 13:32:00,"Chicago, IL",Electronics,Laptop,367,326,41,320,136,Stormy,False,True,61980.31
3069,2024-09-11 09:40:00,"Chicago, IL",Appliances,Laptop,332,432,-100,170,82,Stormy,False,True,61909.920000000006
4161,2024-02-24 07:19:00,"New York, NY",Appliances,Fridge,454,186,268,384,95,Sunny,False,True,61754.0
3684,2024-08-19 02:19:00,"Los Angeles, CA",Appliances,Washing Machine,367,189,178,327,119,Stormy,False,True,61700.0
1629,2024-06-09 18:37:00,"Los Angeles, CA",Electronics,Washing Machine,136,154,-18,56,54,Rainy,False,True,61552.0
1081,2024-09-09 11:38:00,"Dallas, TX",Appliances,Fridge,232,244,-12,200,65,Cloudy,False,True,61531.52
2092,2024-08-09 07:54:00,"New York, NY",Electronics,Laptop,483,293,190,409,150,Sunny,False,True,61445.9
4692,2024-05-18 13:37:00,"New York, NY",Appliances,Washing Machine,280,337,-57,230,64,Cloudy,False,True,61339.5
2072,2024-01-31 04:32:00,"Los Angeles, CA",Electronics,Headphones,426,215,211,336,59,Rainy,False,True,60808.5
1353,2024-04-28 17:21:00,"New York, NY",Electronics,Laptop,307,203,104,261,139,Rainy,False,True,59834.96
79,2024-05-20 19:29:00,"New York, NY",Electronics,Camera,308,224,84,178,55,Sunny,False,True,59819.5
4749,2024-08-06 21:01:00,"New York, NY",Electronics,Fridge,168,123,45,129,97,Sunny,False,True,59806.11
1356,2024-01-08 05:09:00,"Los Angeles, CA",Electronics,Laptop,419,123,296,2,69,Rainy,False,True,59789.46
4077,2024-08-03 14:54:00,"Chicago, IL",Appliances,Washing Machine,260,185,75,221,84,Cloudy,False,True,59682.479999999996
4149,2024-04-10 14:41:00,"Dallas, TX",Electronics,Headphones,410,276,134,342,89,Rainy,False,True,59675.44
194,2024-07-06 20:44:00,"Chicago, IL",Appliances,TV,168,369,-201,27,130,Rainy,False,True,59541.479999999996
1223,2024-07-31 10:18:00,"New York, NY",Electronics,TV,239,212,27,6,144,Sunny,False,True,59300.829999999994
4487,2024-02-27 17:18:00,"Dallas, TX",Electronics,Tablet,185,441,-256,120,136,Cloudy,False,True,59226.7
849,2024-02-28 11:16:00,"Chicago, IL",Appliances,Smartphone,259,274,-15,167,104,Cloudy,False,True,59214.88
3235,2024-09-07 02:42:00,"Chicago, IL",Appliances,Smartphone,446,449,-3,368,69,Sunny,False,True,59015.58
657,2024-03-16 07:42:00,"Los Angeles, CA",Appliances,TV,214,365,-151,166,118,Cloudy,False,True,58887.84
4562,2024-01-13 00:10:00,"Los Angeles, CA",Appliances,Smartphone,247,101,146,173,128,Stormy,False,True,58829.26
2538,2024-04-03 21:12:00,"Los Angeles, CA",Appliances,Fridge,479,141,338,443,125,Sunny,False,True,58590.0
3023,2024-07-03 23:38:00,"Miami, FL",Electronics,Washing Machine,184,148,36,113,98,Sunny,False,True,58484.83
