id,location,region,category,product,weather,inventory,reorder_point,actual_demand,forecast_demand,supply_gap,lead_time,is_stockout,is_critical,is_shock,recommendation,priority,score,ai_insight,financial_impact,revenue_at_risk
1176,"Chicago, IL",Inland,Electronics,Fridge,Rainy,265,136,413,327,148,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,67430.28,67430.28
1553,"Miami, FL",Coastal,Electronics,TV,Sunny,165,145,212,408,47,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,66309.95,66309.95
4042,"Dallas, TX",Inland,Appliances,Fridge,Stormy,178,104,323,323,145,1,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,65867.7,65867.7
102,"Dallas, TX",Inland,Electronics,Headphones,Sunny,56,78,257,337,201,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,65194.350000000006,65194.350000000006
4705,"Dallas, TX",Inland,Electronics,Smartphone,Stormy,297,107,335,398,38,7,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,64980.0,64980.0
707,"Chicago, IL",Inland,Appliances,Tablet,Rainy,52,65,96,231,44,5,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,64459.12,64459.12
2700,"Chicago, IL",Inland,Appliances,TV,Rainy,48,59,113,460,65,9,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,63663.600000000006,63663.600000000006
2629,"Chicago, IL",Inland,Electronics,Washing Machine,Rainy,434,109,469,487,35,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,63651.7,63651.7
3895,"Chicago, IL",Inland,Appliances,Fridge,Cloudy,399,54,508,388,109,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,62180.14000000001,62180.14000000001
933,"Chicago, IL",Inland,Electronics,Laptop,Stormy,320,136,367,326,47,3,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,61980.31,61980.31
3069,"Chicago, IL",Inland,Appliances,Laptop,Stormy,170,82,332,432,162,6,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,61909.920000000006,61909.920000000006
4161,"New York, NY",Coastal,Appliances,Fridge,Sunny,384,95,454,186,70,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,61754.0,61754.0
2092,"New York, NY",Coastal,Electronics,Laptop,Sunny,409,150,483,293,74,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,61445.9,61445.9
4692,"New York, NY",Coastal,Appliances,Washing Machine,Cloudy,230,64,280,337,50,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,61339.5,61339.5
4749,"New York, NY",Coastal,Electronics,Fridge,Sunny,129,97,168,123,39,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,59806.11,59806.11
4077,"Chicago, IL",Inland,Appliances,Washing Machine,Cloudy,221,84,260,185,39,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,59682.479999999996,59682.479999999996
4149,"Dallas, TX",Inland,Electronics,Headphones,Rainy,342,89,410,276,68,5,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,59675.44,59675.44
194,"Chicago, IL",Inland,Appliances,TV,Rainy,27,130,168,369,141,7,True,True,False,INCREASE SAFETY STOCK,HIGH,60,Critical Inventory Level | Weather: Rainy,59541.479999999996,59541.479999999996
4487,"Dallas, TX",Inland,Electronics,Tablet,Cloudy,120,136,185,441,65,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,59226.7,59226.7
2538,"Los Angeles, CA",Coastal,Appliances,Fridge,Sunny,443,125,479,141,36,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,58590.0,58590.0
3897,"Dallas, TX",Inland,Appliances,Camera,Rainy,167,133,234,286,67,1,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,57827.700000000004,57827.700000000004
3187,"Los Angeles, CA",Coastal,Electronics,Fridge,Sunny,81,104,253,114,172,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,57399.840000000004,57399.840000000004
4712,"Dallas, TX",Inland,Electronics,Headphones,Stormy,152,85,351,497,199,9,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,57337.87,57337.87
490,"Dallas, TX",Inland,Appliances,Washing Machine,Cloudy,303,83,336,484,33,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,55616.88,55616.88
1895,"Chicago, IL",Inland,Electronics,Headphones,Stormy,348,137,379,118,31,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,55530.61,55530.61
1138,"Dallas, TX",Inland,Appliances,Fridge,Stormy,260,62,482,226,222,6,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,54938.34,54938.34
489,"Dallas, TX",Inland,Appliances,Smartphone,Rainy,34,105,92,203,58,2,True,True,False,INCREASE SAFETY STOCK,HIGH,60,Critical Inventory Level | Weather: Rainy,54840.74,54840.74
442,"Miami, FL",Coastal,Appliances,Headphones,Sunny,286,131,336,305,50,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,54218.49999999999,54218.49999999999
740,"Los Angeles, CA",Coastal,Electronics,Camera,Cloudy,126,119,235,386,109,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,53622.549999999996,53622.549999999996
3338,"Chicago, IL",Inland,Electronics,Tablet,Rainy,94,105,138,349,44,1,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,53133.52,53133.52
2952,"Dallas, TX",Inland,Electronics,Laptop,Stormy,262,105,374,313,112,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,52925.6,52925.6
4500,"Miami, FL",Coastal,Appliances,Camera,Sunny,457,127,489,377,32,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,51806.72,51806.72
3410,"Chicago, IL",Inland,Appliances,Camera,Stormy,296,119,347,336,51,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,50246.73,50246.73
3470,"Chicago, IL",Inland,Appliances,Headphones,Cloudy,361,53,431,279,70,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,49733.6,49733.6
449,"Chicago, IL",Inland,Appliances,Laptop,Rainy,215,121,244,297,29,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,49199.95,49199.95
4062,"Dallas, TX",Inland,Electronics,TV,Rainy,169,100,331,359,162,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,48580.56,48580.56
4859,"Los Angeles, CA",Coastal,Electronics,Camera,Cloudy,68,86,130,176,62,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,48387.280000000006,48387.280000000006
3107,"Chicago, IL",Inland,Electronics,Fridge,Rainy,475,102,502,196,27,7,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,48281.4,48281.4
2488,"Dallas, TX",Inland,Appliances,Laptop,Stormy,301,101,353,211,52,7,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,47946.6,47946.6
418,"Dallas, TX",Inland,Appliances,Tablet,Stormy,216,106,263,410,47,10,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,47454.96,47454.96
3787,"Dallas, TX",Inland,Appliances,Headphones,Stormy,271,55,378,357,107,5,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,46160.87,46160.87
2801,"Dallas, TX",Inland,Electronics,Washing Machine,Cloudy,341,138,392,491,51,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,45897.96,45897.96
2015,"Dallas, TX",Inland,Appliances,TV,Cloudy,178,62,443,408,265,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,44997.0,44997.0
271,"Dallas, TX",Inland,Appliances,Smartphone,Stormy,392,130,421,260,29,6,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,43665.88,43665.88
4192,"New York, NY",Coastal,Electronics,Washing Machine,Cloudy,166,90,197,479,31,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,43511.909999999996,43511.909999999996
1157,"Dallas, TX",Inland,Electronics,Fridge,Stormy,311,135,504,311,193,10,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,42913.549999999996,42913.549999999996
1428,"Chicago, IL",Inland,Electronics,Laptop,Stormy,250,79,277,466,27,4,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,42809.31,42809.31
3761,"New York, NY",Coastal,Electronics,Tablet,Cloudy,228,150,395,359,167,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,41928.69,41928.69
1828,"Miami, FL",Coastal,Appliances,Washing Machine,Cloudy,90,53,146,450,56,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,41358.24,41358.24
1420,"Chicago, IL",Inland,Appliances,Headphones,Stormy,347,107,500,500,153,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,40835.7,40835.7
1733,"Dallas, TX",Inland,Appliances,Smartphone,Rainy,275,79,302,385,27,9,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,40315.86,40315.86
3234,"Dallas, TX",Inland,Appliances,Tablet,Cloudy,298,54,328,110,30,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,40203.6,40203.6
3115,"Dallas, TX",Inland,Appliances,Headphones,Rainy,279,108,302,358,23,3,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,39791.38,39791.38
944,"Dallas, TX",Inland,Electronics,Camera,Sunny,298,81,357,389,59,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,38847.96000000001,38847.96000000001
557,"Dallas, TX",Inland,Electronics,Laptop,Sunny,481,74,508,417,27,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,37441.17,37441.17
1845,"Los Angeles, CA",Coastal,Appliances,Smartphone,Sunny,103,62,151,360,48,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,36604.32,36604.32
835,"Chicago, IL",Inland,Electronics,Headphones,Rainy,370,52,402,442,32,5,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,35559.04,35559.04
4116,"Chicago, IL",Inland,Appliances,Smartphone,Rainy,240,63,264,185,24,3,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,35554.32,35554.32
2236,"Dallas, TX",Inland,Electronics,Smartphone,Rainy,263,73,311,330,48,6,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,35033.76,35033.76
4916,"Chicago, IL",Inland,Appliances,Camera,Rainy,440,149,475,322,35,2,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,34673.45,34673.45
1979,"Los Angeles, CA",Coastal,Electronics,Headphones,Cloudy,261,104,372,429,111,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,34355.61,34355.61
4340,"Dallas, TX",Inland,Appliances,Tablet,Rainy,247,148,316,353,69,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,34224.0,34224.0
1880,"Los Angeles, CA",Coastal,Electronics,Tablet,Cloudy,255,104,279,211,24,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,34060.8,34060.8
899,"Chicago, IL",Inland,Appliances,TV,Rainy,288,72,343,478,55,1,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,33696.85,33696.85
4463,"Chicago, IL",Inland,Electronics,Smartphone,Stormy,165,113,276,471,111,3,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,33274.47,33274.47
4498,"Dallas, TX",Inland,Appliances,Headphones,Rainy,191,68,226,391,35,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,32890.9,32890.9
1654,"Chicago, IL",Inland,Appliances,Fridge,Cloudy,92,78,125,178,33,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,32883.840000000004,32883.840000000004
4364,"Chicago, IL",Inland,Electronics,Headphones,Sunny,365,87,414,441,49,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,32459.56,32459.56
1264,"Dallas, TX",Inland,Electronics,Laptop,Rainy,289,107,441,172,152,7,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,32211.839999999997,32211.839999999997
2494,"Chicago, IL",Inland,Electronics,Smartphone,Stormy,234,119,258,244,24,9,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,31271.760000000002,31271.760000000002
2596,"Dallas, TX",Inland,Electronics,TV,Cloudy,135,147,171,475,36,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,30477.600000000002,30477.600000000002
3576,"Dallas, TX",Inland,Electronics,TV,Stormy,212,54,372,341,160,6,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,30444.8,30444.8
290,"Chicago, IL",Inland,Electronics,Smartphone,Stormy,437,144,458,371,21,3,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,29629.32,29629.32
1702,"Dallas, TX",Inland,Electronics,Laptop,Rainy,261,59,302,209,41,10,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,29274.0,29274.0
4607,"Miami, FL",Coastal,Appliances,TV,Sunny,198,136,213,446,15,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,29161.199999999997,29161.199999999997
112,"Los Angeles, CA",Coastal,Electronics,Fridge,Cloudy,190,71,264,433,74,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,28979.88,28979.88
1214,"Dallas, TX",Inland,Electronics,Headphones,Rainy,193,89,320,108,127,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,28249.88,28249.88
4457,"Dallas, TX",Inland,Appliances,Washing Machine,Rainy,188,132,204,471,16,6,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,28230.72,28230.72
2316,"Dallas, TX",Inland,Appliances,Tablet,Rainy,306,64,477,122,171,2,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,27960.21,27960.21
1177,"Dallas, TX",Inland,Electronics,Laptop,Rainy,259,148,350,218,91,5,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,27940.640000000003,27940.640000000003
3116,"Chicago, IL",Inland,Appliances,TV,Rainy,301,150,419,239,118,5,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,27693.42,27693.42
4330,"Chicago, IL",Inland,Appliances,Fridge,Cloudy,383,83,421,325,38,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,27521.88,27521.88
3385,"Chicago, IL",Inland,Electronics,Fridge,Rainy,81,104,107,247,26,3,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,27041.82,27041.82
2867,"Dallas, TX",Inland,Appliances,Laptop,Stormy,245,77,302,277,57,8,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,26530.079999999998,26530.079999999998
2029,"Chicago, IL",Inland,Appliances,Camera,Sunny,177,145,213,475,36,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,26528.76,26528.76
324,"Miami, FL",Coastal,Appliances,Headphones,Sunny,315,147,354,461,39,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,26183.82,26183.82
3926,"New York, NY",Coastal,Appliances,Tablet,Sunny,292,139,306,111,14,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,26030.899999999998,26030.899999999998
322,"Chicago, IL",Inland,Electronics,Tablet,Cloudy,383,58,413,231,30,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,25993.5,25993.5
2953,"Chicago, IL",Inland,Electronics,Tablet,Rainy,80,103,484,436,404,2,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,25258.08,25258.08
2997,"Dallas, TX",Inland,Appliances,Headphones,Rainy,196,64,374,186,178,5,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,25053.5,25053.5
1627,"Los Angeles, CA",Coastal,Appliances,Headphones,Cloudy,45,82,356,493,311,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,24615.65,24615.65
4925,"Dallas, TX",Inland,Appliances,Tablet,Stormy,436,92,461,340,25,4,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,24595.25,24595.25
852,"Chicago, IL",Inland,Appliances,Fridge,Rainy,300,103,338,357,38,4,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,23667.920000000002,23667.920000000002
4093,"Dallas, TX",Inland,Electronics,Laptop,Rainy,198,141,261,467,63,7,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,23389.38,23389.38
4163,"Los Angeles, CA",Coastal,Appliances,Laptop,Cloudy,87,90,443,481,356,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,23310.88,23310.88
2834,"Los Angeles, CA",Coastal,Appliances,Laptop,Sunny,393,106,489,279,96,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,23136.0,23136.0
3540,"Los Angeles, CA",Coastal,Appliances,Smartphone,Sunny,345,128,451,303,106,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,22782.58,22782.58
3311,"Dallas, TX",Inland,Electronics,Washing Machine,Rainy,283,62,297,357,14,1,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,22613.92,22613.92
1279,"Chicago, IL",Inland,Appliances,Headphones,Rainy,285,110,402,463,117,4,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,22357.53,22357.53
2768,"Dallas, TX",Inland,Electronics,Headphones,Rainy,436,129,456,389,20,6,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,21693.2,21693.2
4123,"Chicago, IL",Inland,Electronics,Camera,Rainy,321,136,423,319,102,4,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,21242.52,21242.52
3480,"Chicago, IL",Inland,Electronics,Smartphone,Cloudy,65,113,109,478,44,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,19738.4,19738.4
1443,"Chicago, IL",Inland,Appliances,Smartphone,Rainy,193,80,496,217,303,9,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,19704.09,19704.09
808,"New York, NY",Coastal,Appliances,Smartphone,Sunny,256,63,436,244,180,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,19378.8,19378.8
2712,"Chicago, IL",Inland,Appliances,Laptop,Stormy,227,127,301,254,74,10,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,19234.08,19234.08
4533,"New York, NY",Coastal,Appliances,TV,Sunny,388,135,479,244,91,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,19209.19,19209.19
3982,"Chicago, IL",Inland,Electronics,Smartphone,Cloudy,202,80,212,301,10,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,18738.399999999998,18738.399999999998
341,"Miami, FL",Coastal,Electronics,Fridge,Cloudy,357,81,380,203,23,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,18480.73,18480.73
4135,"Chicago, IL",Inland,Appliances,TV,Cloudy,305,131,388,499,83,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,18228.46,18228.46
992,"Chicago, IL",Inland,Appliances,TV,Stormy,167,81,241,214,74,10,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,17491.38,17491.38
1471,"Chicago, IL",Inland,Appliances,Washing Machine,Sunny,90,90,158,246,68,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,16895.96,16895.96
2668,"New York, NY",Coastal,Appliances,TV,Cloudy,116,145,177,377,61,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,16333.97,16333.97
444,"Chicago, IL",Inland,Electronics,TV,Cloudy,456,89,506,162,50,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,16141.5,16141.5
885,"Chicago, IL",Inland,Appliances,Fridge,Rainy,335,127,494,140,159,9,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,16113.060000000001,16113.060000000001
4648,"New York, NY",Coastal,Electronics,Fridge,Cloudy,111,64,248,178,137,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,15716.64,15716.64
1354,"Chicago, IL",Inland,Electronics,Tablet,Rainy,85,93,140,147,55,6,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Rainy,15509.45,15509.45
3640,"Dallas, TX",Inland,Electronics,TV,Stormy,292,98,326,454,34,10,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,15487.68,15487.68
605,"Chicago, IL",Inland,Electronics,TV,Sunny,213,72,456,239,243,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,15486.39,15486.39
4964,"Chicago, IL",Inland,Electronics,TV,Sunny,329,103,351,255,22,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,15086.72,15086.72
622,"Chicago, IL",Inland,Electronics,Washing Machine,Sunny,158,129,166,336,8,8,True,False,False,URGENT AIR FREIGHT,HIGH,70,Lead Time Gap,14903.28,14903.28
1387,"Chicago, IL",Inland,Appliances,Laptop,Stormy,303,63,327,390,24,4,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,14412.96,14412.96
2947,"Chicago, IL",Inland,Electronics,Headphones,Stormy,144,85,282,113,138,9,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,14323.02,14323.02
253,"Dallas, TX",Inland,Appliances,Camera,Stormy,170,85,413,154,243,3,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,14084.28,14084.28
3973,"Dallas, TX",Inland,Electronics,Camera,Stormy,130,106,274,418,144,9,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Stormy,13677.12,13677.12
2257,"Dallas, TX",Inland,Appliances,Laptop,Rainy,161,124,168,226,7,10,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Lead Time Gap | Weather: Rainy,13594.56,13594.56
4218,"New York, NY",Coastal,Appliances,Washing Machine,Cloudy,304,81,406,270,102,9,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,13235.519999999999,13235.519999999999
1850,"Los Angeles, CA",Coastal,Electronics,Fridge,Cloudy,150,53,165,307,15,10,True,False,False,URGENT AIR FREIGHT,HIGH,70,Long Lead Time + Coastal Risk,12763.949999999999,12763.949999999999
4848,"Dallas, TX",Inland,Electronics,Tablet,Stormy,473,131,480,294,7,5,True,False,False,INCREASE SAFETY STOCK,HIGH,60,Weather: Stormy,12128.62,12128.62
